ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0022607	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular component assembly	[4]	[Group12]	41	48.235294	9.654587174731035E-4	0.018558262013649657	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv0526, Rv0528, Rv1021, Rv2147c, Rv2949c, Rv2952, Rv2953, Rv3673c, accD4, aftA, aroG, ccdA, ccsA, drrB, engA, fbpB, fbpC, ftsQ, ftsZ, glfT2, kdtB, lppX, papA5, pknF, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, rhlE, rplV, rpsS, tesA, typA]	[Rv0526, Rv0528, Rv0811c, Rv1021, Rv1288, Rv1461, Rv1462, Rv1465, Rv2147c, Rv2204c, Rv2418c, Rv2420c, Rv2842c, Rv2877c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3312A, Rv3673c, Rv3780, accD4, aftA, argA, argR, aroG, ccdA, ccsA, clpX, cmaA2, corA, deaD, dipZ, drrB, engA, era, fadD26, fadD28, fadD32, fbpA, fbpB, fbpC, fbpD, ftsQ, ftsZ, glfT2, glnA3, iscS, kdtB, kshA, lppX, mas, mbtC, menB, mrp, narJ, narX, papA5, pknF, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, ppsE, rhlE, rplT, rplV, rplW, rpsG, rpsK, rpsS, tesA, typA]	FALSE
GO:0032508	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	DNA duplex unwinding	[8]	[Group13]	13	76.47059	1.931467704872421E-4	0.00835359782357322	{Group13=4.991342373538522E-6}	{Group13=3.244372542800039E-5}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dnaB, ercc3, priA, recB, recC, recD, recG, ruvA, ruvB]	[Rv1251c, Rv2559c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, priA, recB, recC, recD, recG, ruvA, ruvB, uvrD1, uvrD2]	FALSE
GO:0042546	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cell wall biogenesis	[3, 4]	[Group12]	50	47.61905	3.985900612686771E-4	0.011492680099913522	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv2553c, Rv2949c, Rv2952, Rv2953, Rv3910, accD2, accD4, aftA, alr, bacA, dacB1, dacB2, ddlA, dprE2, drrB, embA, embB, embC, fabG1, fadD22, fadD30, fbpB, fbpC, glfT2, inhA, kasB, lppX, mmpL3, mrsA, murI, papA5, pbpA, pbpB, pknB, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ponA1, ppsA, ppsB, ppsC, ppsD, rodA, tesA, umaA]	[Rv0008c, Rv0192, Rv1288, Rv1433, Rv2553c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3712, Rv3910, accD2, accD3, accD4, aftA, alr, bacA, cmaA1, cmaA2, cobQ2, dacB1, dacB2, ddlA, dprE1, dprE2, drrB, embA, embB, embC, espA, fabG1, fadD1, fadD15, fadD17, fadD19, fadD22, fadD23, fadD26, fadD28, fadD29, fadD30, fadD32, fbpA, fbpB, fbpC, fbpD, ftsW, glf, glfT1, glfT2, glmU, inhA, kasB, kshB, ldtA, ldtB, lppX, lprQ, mas, mbtC, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mrsA, murA, murB, murC, murD, murE, murF, murG, murI, murX, papA5, pbpA, pbpB, pcaA, pknB, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ponA1, ponA2, ppsA, ppsB, ppsC, ppsD, ppsE, rfe, rodA, tesA, umaA, wag31, whiB3]	FALSE
GO:0044085	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular component biogenesis	[3]	[Group12]	72	41.860466	0.002556789325537649	0.035385964265441064	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv0526, Rv0528, Rv1021, Rv2147c, Rv2553c, Rv2752c, Rv2949c, Rv2952, Rv2953, Rv2966c, Rv3673c, Rv3910, accD2, accD4, aftA, alr, aroG, bacA, ccdA, ccsA, dacB1, dacB2, ddlA, dprE2, drrB, embA, embB, embC, engA, fabG1, fadD22, fadD30, fbpB, fbpC, ftsQ, ftsZ, gid, glfT2, inhA, kasB, kdtB, lppX, mmpL3, mrsA, murI, papA5, pbpA, pbpB, pknB, pknF, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ponA1, ppsA, ppsB, ppsC, ppsD, rbfA, rhlE, rodA, rplV, rpsS, tesA, tlyA, typA, umaA]	[Rv0008c, Rv0192, Rv0526, Rv0528, Rv0811c, Rv1003, Rv1021, Rv1288, Rv1433, Rv1461, Rv1462, Rv1465, Rv1540, Rv2147c, Rv2165c, Rv2204c, Rv2367c, Rv2372c, Rv2418c, Rv2420c, Rv2553c, Rv2554c, Rv2689c, Rv2752c, Rv2842c, Rv2877c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv2966c, Rv3312A, Rv3673c, Rv3712, Rv3780, Rv3910, accD2, accD3, accD4, aftA, alr, argA, argR, aroG, bacA, ccdA, ccsA, clpX, cmaA1, cmaA2, cobQ2, corA, dacB1, dacB2, ddlA, deaD, dipZ, dprE1, dprE2, drrB, embA, embB, embC, engA, era, erm(37), espA, fabG1, fadD1, fadD15, fadD17, fadD19, fadD22, fadD23, fadD26, fadD28, fadD29, fadD30, fadD32, fbpA, fbpB, fbpC, fbpD, fmu, ftsQ, ftsW, ftsZ, gid, glf, glfT1, glfT2, glmU, glnA3, inhA, iscS, kasB, kdtB, ksgA, kshA, kshB, ldtA, ldtB, lppX, lprQ, mas, mbtC, menB, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mrp, mrsA, murA, murB, murC, murD, murE, murF, murG, murI, murX, narJ, narX, obg, papA5, pbpA, pbpB, pcaA, pknB, pknF, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ponA1, ponA2, ppsA, ppsB, ppsC, ppsD, ppsE, rbfA, rfe, rhlE, rimM, rnc, rne, rodA, rphA, rplA, rplT, rplV, rplW, rpsG, rpsK, rpsS, tesA, tlyA, typA, umaA, wag31, whiB3]	FALSE
GO:0044255	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular lipid metabolic process	[3, 4]	[Group10]	103	39.615383	0.0029406243514577086	0.03768355650386545	{Group10=0.0010734305453680981}	{Group10=0.0017443246362231594}	[Rv0111, Rv0183, Rv0221, Rv0228, Rv0295c, Rv0466, Rv0669c, Rv0895, Rv0913c, Rv1125, Rv1129c, Rv1506c, Rv1524, Rv1565c, Rv2565, Rv2611c, Rv2953, Rv2957, Rv3032, Rv3377c, Rv3378c, Rv3382c, Rv3631, accD2, accD6, acpM, acpS, aldC, cdh, cdsA, cfp21, echA18, echA21, echA8, embC, fabG1, fabG4, fabH, fadA3, fadB3, fadD10, fadD11, fadD22, fadD30, fadD31, fadD34, fadD6, fadD7, fadD8, fadE20, fbpC, glfT2, gpdA2, grcC1, hadB, hadC, htdX, htdY, idsA1, idsA2, idsB, inhA, ispE, kasA, kasB, lipC, lipG, ltp1, mbtM, mgtA, mmpL3, mptA, oxcA, pgsA1, pgsA2, phyA, pimA, pknA, pknB, pks1, pks12, pks15, pks17, pks5, pks6, pks7, pks8, pks9, plsB1, pmmA, ppm1, ppsA, ppsB, ppsC, ppsD, prpC, sapM, suhB, tesB2, tgs3, ubiA, ufaA1, umaA]	[Rv0100, Rv0111, Rv0183, Rv0221, Rv0228, Rv0295c, Rv0466, Rv0517, Rv0648, Rv0654, Rv0669c, Rv0769, Rv0859, Rv0888, Rv0895, Rv0913c, Rv0914c, Rv1063c, Rv1086, Rv1125, Rv1129c, Rv1254, Rv1372, Rv1373, Rv1425, Rv1506c, Rv1524, Rv1526c, Rv1533, Rv1565c, Rv1627c, Rv1683, Rv1692, Rv1760, Rv1856c, Rv1867, Rv1894c, Rv2001, Rv2181, Rv2182c, Rv2252, Rv2267c, Rv2285, Rv2361c, Rv2449c, Rv2484c, Rv2499c, Rv2565, Rv2611c, Rv2953, Rv2957, Rv2958c, Rv2962c, Rv3026c, Rv3032, Rv3087, Rv3230c, Rv3239c, Rv3371, Rv3377c, Rv3378c, Rv3382c, Rv3480c, Rv3538, Rv3548c, Rv3631, Rv3683, Rv3740c, Rv3779, Rv3814c, Rv3815c, Rv3816c, accA3, accD2, accD3, accD6, acn, acpM, acpS, aldC, cdh, cdsA, cfp21, cmaA1, cmaA2, cyp124, desA1, desA2, desA3, dxr, dxs1, dxs2, echA12, echA13, echA14, echA17, echA18, echA20, echA21, echA4, echA6, echA8, embC, erg3, fabD, fabG1, fabG2, fabG4, fabH, fadA3, fadA4, fadA5, fadB, fadB2, fadB3, fadD1, fadD10, fadD11, fadD13, fadD15, fadD17, fadD19, fadD21, fadD22, fadD23, fadD24, fadD25, fadD26, fadD28, fadD29, fadD30, fadD31, fadD32, fadD34, fadD35, fadD6, fadD7, fadD8, fadD9, fadE20, fadE28, fadE29, fadE5, fadE7, fas, fbpC, fcoT, gcpE, glfT2, glmU, gpdA1, gpdA2, grcC1, grcC2, hadB, hadC, hddA, htdX, htdY, htdZ, idi, idsA1, idsA2, idsB, impA, inhA, ino1, ispD, ispE, ispF, kasA, kasB, kshB, lipA, lipB, lipC, lipG, lipL, lipV, lpqW, ltp1, ltp4, lysX, lytB2, mas, mbtB, mbtC, mbtL, mbtM, mgtA, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mmpL8, mptA, murG, mutA, mutB, oxcA, papA1, papA2, papA3, pcaA, pckA, pgsA1, pgsA2, pgsA3, phoP, phyA, pimA, pimB, pimE, pknA, pknB, pknD, pknE, pknL, pks1, pks10, pks11, pks12, pks13, pks15, pks16, pks17, pks2, pks3, pks5, pks6, pks7, pks8, pks9, plsB1, plsB2, plsC, pmmA, ppm1, ppsA, ppsB, ppsC, ppsD, ppsE, prpC, prpD, psd, pssA, rfe, sapM, suhB, tesB1, tesB2, tgs1, tgs2, tgs3, tgs4, ubiA, ufaA1, umaA]	FALSE
GO:0044264	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular polysaccharide metabolic process	[4, 5]	[Group06]	21	53.846153	0.003352582442849058	0.039999776731923245	{Group06=0.003352582442849058}	{Group06=0.0036319643130864796}	[Rv0111, Rv0228, Rv1565c, Rv3031, Rv3032, Rv3807c, aftA, aftB, aftC, aftD, celA1, dprE2, glfT2, glgP, rmlB, rmlC, treX, treY, treZ, ubiA, wbbL1]	[Rv0111, Rv0228, Rv0517, Rv1254, Rv1565c, Rv3031, Rv3032, Rv3789, Rv3807c, aftA, aftB, aftC, aftD, celA1, dprE1, dprE2, glf, glfT1, glfT2, glgA, glgB, glgC, glgE, glgP, hddA, mak, malQ, prsA, rfe, rmlA, rmlB, rmlC, rmlD, treS, treX, treY, treZ, ubiA, wbbL1]	TRUE
GO:0050145	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	nucleoside monophosphate kinase activity	[7, 8, 9, 10]	[Group07]	5	100.0	0.0032462326417554174	0.04011416050169194	{Group07=0.0032462326417554174}	{Group07=0.003836456758438221}	[adk, cmk, gmk, pyrH, tmk]	[adk, cmk, gmk, pyrH, tmk]	TRUE
GO:0051276	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	chromosome organization	[5]	[Group13]	19	73.07692	1.7205934276060045E-5	0.0019844177531722585	{Group13=4.991342373538522E-6}	{Group13=3.244372542800039E-5}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dnaB, ercc3, gyrA, helZ, hupB, mfd, priA, recB, recC, recD, recG, ruvA, ruvB, smc, topA]	[Rv1251c, Rv2559c, Rv2816c, Rv2817c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, gyrA, gyrB, helZ, hupB, mfd, priA, recB, recC, recD, recG, ruvA, ruvB, smc, topA, uvrD1, uvrD2]	TRUE
GO:0071103	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	DNA conformation change	[6]	[Group13]	17	77.27273	1.4304660345870757E-5	0.002474706239835641	{Group13=4.991342373538522E-6}	{Group13=3.244372542800039E-5}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dnaB, ercc3, gyrA, hupB, priA, recB, recC, recD, recG, ruvA, ruvB, smc, topA]	[Rv1251c, Rv2559c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, gyrA, gyrB, hupB, priA, recB, recC, recD, recG, ruvA, ruvB, smc, topA, uvrD1, uvrD2]	FALSE
GO:0071702	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organic substance transport	[4]	[Group08]	47	47.0	8.589336082501261E-4	0.018574439278408978	{Group08=0.004156027682555151}	{Group08=0.004156027682555151}	[Rv0203, Rv0613c, Rv1410c, Rv1457c, Rv2038c, Rv2395, Rv2585c, Rv3253c, Rv3273, Rv3910, Rv3921c, ansP1, ansP2, cobQ1, cstA, cycA, dppA, dppD, drrA, drrB, drrC, fadD6, fbpC, lppX, lprG, mmpL3, mmpL7, oppA, oppB, oppC, oppD, pknF, proV, proW, proX, proZ, rfbD, rocE, rodA, secD, secF, secY, tatB, ugpC, yajC, yrbE1A, yrbE1B]	[Rv0027, Rv0203, Rv0488, Rv0588, Rv0613c, Rv0888, Rv1410c, Rv1457c, Rv1686c, Rv1707, Rv1986, Rv2038c, Rv2254c, Rv2395, Rv2415c, Rv2585c, Rv3253c, Rv3273, Rv3821, Rv3910, Rv3921c, ansP1, ansP2, cobD, cobQ1, cstA, cycA, cydC, cydD, dctA, dppA, dppD, drrA, drrB, drrC, eccCa1, eccCb1, espA, espB, espC, espD, espI, espR, esxA, esxB, fadD1, fadD17, fadD6, fbpC, ffh, ftsW, ftsY, gabP, lppX, lpqW, lpqY, lprF, lprG, mkl, mmpL10, mmpL3, mmpL7, mmpL8, nanT, oppA, oppB, oppC, oppD, phoP, pknF, proV, proW, proX, proZ, rfbD, rocE, rodA, secA1, secA2, secD, secE1, secF, secG, secY, sugA, sugB, sugC, tatA, tatB, tatC, tig, ugpC, yajC, yrbE1A, yrbE1B, yrbE2A, yrbE3A, yrbE3B, yrbE4A, yrbE4B]	TRUE
GO:0071766	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	Actinobacterium-type cell wall biogenesis	[5, 6]	[Group12]	35	52.238808	3.4845844918974996E-4	0.010960602129059409	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv2949c, Rv2952, Rv2953, accD2, accD4, aftA, drrB, embA, embB, embC, fabG1, fadD22, fadD30, fbpB, fbpC, glfT2, inhA, kasB, lppX, mmpL3, papA5, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, tesA, umaA]	[Rv1288, Rv2949c, Rv2952, Rv2953, Rv2959c, accD2, accD3, accD4, aftA, cmaA1, cmaA2, drrB, embA, embB, embC, espA, fabG1, fadD1, fadD15, fadD17, fadD19, fadD22, fadD23, fadD26, fadD28, fadD29, fadD30, fadD32, fbpA, fbpB, fbpC, fbpD, glf, glfT2, inhA, kasB, kshB, lppX, mas, mbtC, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, papA5, pcaA, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, ppsE, tesA, umaA, whiB3]	FALSE
GO:0071770	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	DIM/DIP cell wall layer assembly	[5, 6, 7]	[Group12]	19	65.51724	1.8355665733371028E-4	0.009072943348209109	{Group12=3.820644774413166E-6}	{Group12=4.966838206737116E-5}	[Rv2949c, Rv2952, Rv2953, drrB, lppX, papA5, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, tesA]	[Rv2949c, Rv2952, Rv2953, Rv2959c, drrB, fadD26, fadD28, lppX, mas, mbtC, papA5, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, ppsE, tesA]	FALSE
GO:0097041	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	phenolic phthiocerol biosynthetic process	[5, 6, 7]	[Group01]	5	100.0	0.0032462326417554174	0.04011416050169194	{Group01=0.0032462326417554174}	{Group01=0.003836456758438221}	[fadD22, ppsA, ppsB, ppsC, ppsD]	[fadD22, ppsA, ppsB, ppsC, ppsD]	TRUE
GO:1901135	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	carbohydrate derivative metabolic process	[3]	[Group02]	108	41.37931	3.4689366940260163E-4	0.012002520961330016	{Group02=3.4689366940260163E-4}	{Group02=0.0011274044255584553}	[Rv0111, Rv0228, Rv0295c, Rv0787A, Rv1002c, Rv1021, Rv1264, Rv1319c, Rv1506c, Rv1565c, Rv1700, Rv2553c, Rv2611c, Rv2953, Rv2957, Rv2983, Rv3032, Rv3137, Rv3382c, Rv3594, Rv3631, Rv3717, Rv3725, Rv3811, Rv3910, aceE, ackA, acpM, add, adk, aldC, alr, bacA, cdd, coaA, coaE, dacB1, dacB2, ddlA, deoA, deoD, devB, embC, eno, epiA, fabH, fadD22, fbiA, fbiB, fbpC, galU, gap, glfT2, glpD2, glpK, glpX, gmdA, gmk, gnd2, gpdA2, guaA, hpt, ispE, kdtB, lpdC, lpqI, lpqU, manA, mgtA, mptA, mrsA, mtr, murI, nagA, pbpA, pbpB, pgk, pimA, pknB, pks15, plsB1, pmmA, pmmB, ponA1, ppgK, ppk2, ppm1, pta, purC, purE, purH, purK, purL, pyrH, rmlB, rmlC, rodA, rpiB, sahH, sucC, tal, tesB2, tkt, tmk, tpi, trpC, ubiA, zwf2]	[PE_PGRS11, Rv0111, Rv0192, Rv0228, Rv0295c, Rv0323c, Rv0386, Rv0517, Rv0535, Rv0648, Rv0787A, Rv0802c, Rv0843, Rv1002c, Rv1021, Rv1230c, Rv1254, Rv1264, Rv1318c, Rv1319c, Rv1320c, Rv1322A, Rv1366, Rv1433, Rv1506c, Rv1508A, Rv1565c, Rv1647, Rv1700, Rv2181, Rv2212, Rv2252, Rv2267c, Rv2292c, Rv2293c, Rv2449c, Rv2553c, Rv2611c, Rv2953, Rv2957, Rv2958c, Rv2959c, Rv2962c, Rv2983, Rv3032, Rv3137, Rv3225c, Rv3382c, Rv3594, Rv3600c, Rv3627c, Rv3631, Rv3645, Rv3683, Rv3712, Rv3717, Rv3725, Rv3733c, Rv3779, Rv3811, Rv3910, Rv3915, aac, aceE, ackA, acpM, acs, add, adk, adoK, aldC, alr, apt, atpA, atpB, atpC, atpD, atpE, atpF, atpG, bacA, bkdA, carA, carB, cdd, coaA, coaE, cobQ2, cya, cysQ, dacB1, dacB2, dcd, ddlA, deoA, deoC, deoD, devB, dfp, dgt, dlaT, dnaA, dut, dxr, dxs1, dxs2, eis, embC, eno, epiA, fabH, fadD22, fadE7, fba, fbiA, fbiB, fbiC, fbpC, ftsW, galU, gap, garA, gcpE, glcB, glfT2, glmS, glmU, glpD1, glpD2, glpK, glpX, gmdA, gmhA, gmk, gnd1, gnd2, gpdA1, gpdA2, gpgS, gpm1, guaA, guaB2, guaB3, hddA, hpt, ispD, ispE, ispF, iunH, kdtB, kshB, ldtA, ldtB, lipJ, lpdC, lpqI, lpqU, lpqW, lprQ, lytB2, manA, mca, mcr, mgtA, mptA, mrsA, mshA, mshB, mshC, mshD, mtn, mtr, murA, murB, murC, murD, murE, murF, murG, murI, murX, nagA, ndkA, nrdB, nrdE, nrdF1, nrdF2, papA3, pbpA, pbpB, pfkA, pfkB, pgi, pgk, phoP, pimA, pimB, pimE, pknB, pknJ, pks15, plsB1, plsB2, pmmA, pmmB, ponA1, ponA2, ppgK, ppk2, ppm1, prsA, pta, purA, purB, purC, purD, purE, purF, purH, purK, purL, purM, purN, purQ, purT, purU, pykA, pyrB, pyrC, pyrD, pyrE, pyrF, pyrG, pyrH, relA, rfe, ribF, rimI, rmlA, rmlB, rmlC, rmlD, rodA, rpe, rpiB, sahH, sucC, tal, tesB1, tesB2, thyA, thyX, tkt, tmk, tpi, trpC, ubiA, udgA, upp, zwf1, zwf2]	TRUE
GO:1901264	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	carbohydrate derivative transport	[5]	[Group09]	9	75.0	0.002639966439280502	0.03513186107657899	{Group09=6.404424965139221E-5}	{Group09=2.775250818226996E-4}	[Rv1410c, Rv1457c, Rv3910, drrA, drrB, drrC, mmpL3, rfbD, rodA]	[Rv1410c, Rv1457c, Rv1686c, Rv3910, drrA, drrB, drrC, ftsW, mmpL3, nanT, rfbD, rodA]	FALSE
