ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0016043	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular component organization	[3]	[Group07]	91	46.666668	1.346675184616389E-4	0.005476479084106648	{Group07=7.009940394505109E-4}	{Group07=0.0012017040676294472}	[Rv0526, Rv0528, Rv1021, Rv1251c, Rv1410c, Rv1478, Rv1626, Rv2147c, Rv2525c, Rv2864c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3201c, Rv3202c, Rv3649, Rv3673c, Rv3717, Rv3807c, Rv3910, Rv3921c, accD4, aftA, aftB, aftC, aftD, aroG, bacA, ccdA, ccsA, cspA, dacB1, dacB2, ddlA, dinG, dnaB, dprE2, drrB, embA, embB, embC, engA, ercc3, fbpB, fbpC, frr, ftsQ, ftsZ, glfT1, glfT2, gyrA, helZ, hupB, kdtB, lppX, lpqI, mmpL7, papA5, pbpA, pbpB, pknF, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ppsB, ppsC, ppsD, ppsE, priA, prsA, recB, recC, recD, recG, rhlE, ripA, rodA, rplV, rpsS, ruvA, ruvB, tesA, topA, typA, ubiA]	[Rv0192, Rv0526, Rv0528, Rv0805, Rv0811c, Rv1021, Rv1251c, Rv1288, Rv1410c, Rv1433, Rv1461, Rv1462, Rv1465, Rv1478, Rv1626, Rv2147c, Rv2204c, Rv2418c, Rv2420c, Rv2525c, Rv2553c, Rv2559c, Rv2719c, Rv2816c, Rv2817c, Rv2842c, Rv2864c, Rv2877c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3201c, Rv3202c, Rv3312A, Rv3627c, Rv3649, Rv3673c, Rv3712, Rv3717, Rv3780, Rv3789, Rv3807c, Rv3821, Rv3910, Rv3915, Rv3921c, accD4, aftA, aftB, aftC, aftD, argA, argR, aroG, bacA, ccdA, ccsA, clpX, cmaA2, cobQ2, corA, cspA, cspB, dacB1, dacB2, ddlA, deaD, dinG, dipZ, dnaB, dprE1, dprE2, drrB, embA, embB, embC, engA, era, ercc3, fadD26, fadD28, fadD32, fbpA, fbpB, fbpC, fbpD, frr, ftsQ, ftsW, ftsZ, fusA1, fusA2, glf, glfT1, glfT2, glgA, glgB, glgC, glmU, glnA3, groEL1, gyrA, gyrB, hbhA, helZ, hupB, infC, iscS, kdtB, kshA, ldtA, ldtB, lipX, lppX, lpqI, lpqN, lpqR, lprQ, mas, mbtC, menB, mfd, mmpL3, mmpL7, mmpL8, mrp, mscL, murA, murB, murC, murD, murE, murF, murG, murI, murX, narJ, narX, nusA, nusB, nusG, papA1, papA2, papA5, pbpA, pbpB, pknF, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ponA1, ppsA, ppsB, ppsC, ppsD, ppsE, prfA, prfB, priA, prsA, recB, recC, recD, recG, rfe, rhlE, ripA, rodA, rplT, rplV, rplW, rpsG, rpsK, rpsS, ruvA, ruvB, smc, tesA, topA, treS, typA, ubiA, ufaA1, uvrD1, uvrD2]	FALSE
GO:0016051	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	carbohydrate biosynthetic process	[4]	[Group08]	30	53.57143	0.00217319940550528	0.02742727525568733	{Group08=1.1890849736300664E-5}	{Group08=7.134509841780399E-5}	[Rv0111, Rv0228, Rv1565c, Rv1771, Rv3031, Rv3032, Rv3807c, acpM, aftA, aftB, aftC, aftD, dprE2, glfT1, glfT2, glpX, otsA, pca, pgi, pgk, prsA, rmlB, rmlC, sdaA, suhB, tpi, treY, treZ, ubiA, wbbL1]	[Rv0111, Rv0228, Rv0517, Rv1254, Rv1565c, Rv1771, Rv3031, Rv3032, Rv3277, Rv3683, Rv3789, Rv3807c, acpM, aftA, aftB, aftC, aftD, cpsY, dprE1, dprE2, glf, glfT1, glfT2, glgA, glgB, glgC, glgE, glmU, glpX, gpm1, gpm2, hddA, impA, ino1, mak, otsA, otsB1, pca, pckA, pgi, pgk, prsA, rfe, rmlA, rmlB, rmlC, rmlD, sdaA, suhB, tpi, treS, treY, treZ, ubiA, udgA, wbbL1]	FALSE
GO:0016796	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	[8, 9]	[Group12]	10	83.333336	6.967894044236108E-4	0.01500146600112009	{Group12=1.0627837337152039E-4}	{Group12=3.1883512011456115E-4}	[Rv2681, Rv2752c, gpsI, ligD, recB, recC, recD, xseA, xseB, xthA]	[Rv2681, Rv2752c, gpsI, ligD, orn, recB, recC, recD, rphA, xseA, xseB, xthA]	FALSE
GO:0016895	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	exodeoxyribonuclease activity, producing 5'-phosphomonoesters	[7, 8, 9, 10]	[Group12]	7	100.0	5.564600435071644E-4	0.012729023495226385	{Group12=1.0627837337152039E-4}	{Group12=3.1883512011456115E-4}	[ligD, recB, recC, recD, xseA, xseB, xthA]	[ligD, recB, recC, recD, xseA, xseB, xthA]	FALSE
GO:0019752	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	carboxylic acid metabolic process	[5]	[Group06]	169	41.320293	7.006728573143998E-4	0.014247014765392795	{Group06=0.0010276535704959154}	{Group06=0.0015414803557438732}	[Rv0161, Rv0466, Rv0669c, Rv0694, Rv1059, Rv1129c, Rv1683, Rv1716, Rv1718, Rv1769, Rv1771, Rv1867, Rv1885c, Rv2294, Rv2522c, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3075c, Rv3137, Rv3329, Rv3382c, accA1, accD1, accD2, aceE, ackA, acn, acpM, acpS, aldC, alr, amiB1, ansA, aroD, aroE, aroG, asd, ask, aspB, bioB, bioD, bioF1, cbs, cfp21, citE, cobB, cobQ1, cysE, cysK1, dapB, dapC, dapD, dlaT, echA21, echA4, echA6, echA8, echA9, egtD, eno, entC, fabG1, fabG4, fabH, fadA3, fadB3, fadD1, fadD10, fadD11, fadD22, fadD30, fadD31, fadD34, fadD6, fadD8, fba, fbiA, fbiB, fbiC, folC, folD, fum, gadB, gap, gcvT, gdh, glcB, glnA1, glnA4, gltS, gnd2, guaA, hadB, hadC, hemA, hisC2, htdX, htdY, htdZ, icd1, icd2, ilvA, ilvC, ilvE, ilvN, ilvX, inhA, leuC, leuD, lpdC, ltp1, lysA, mapA, mapB, mdh, metB, metE, metS, mez, nadA, nadB, nadC, nrp, oxcA, pca, pgi, pgk, pheT, pknA, pknB, pknD, pks1, pks12, pks15, pks17, pks5, pks6, pks7, pks8, pks9, plsB1, ppdK, ppsB, ppsC, ppsD, ppsE, priA, proA, proC, prpC, prpD, serB2, snoP, snzP, sseB, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpS, tyrS]	[PE_PGRS11, Rv0100, Rv0161, Rv0260c, Rv0466, Rv0535, Rv0669c, Rv0694, Rv0769, Rv0812, Rv0843, Rv0859, Rv0914c, Rv0948c, Rv1005c, Rv1059, Rv1129c, Rv1188, Rv1248c, Rv1372, Rv1414, Rv1533, Rv1627c, Rv1683, Rv1716, Rv1718, Rv1769, Rv1771, Rv1856c, Rv1867, Rv1885c, Rv1894c, Rv1897c, Rv2001, Rv2141c, Rv2294, Rv2499c, Rv2522c, Rv2573, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3075c, Rv3137, Rv3230c, Rv3329, Rv3382c, Rv3538, Rv3548c, Rv3684, aao, accA1, accA3, accD1, accD2, accD3, accD6, aceAa, aceAb, aceE, ackA, acn, acpM, acpS, acs, alaS, ald, aldC, alr, amiB1, ansA, arcA, argA, argB, argC, argD, argF, argG, argH, argJ, argR, argS, aroA, aroB, aroD, aroE, aroF, aroG, aroK, asd, ask, asnB, aspB, aspS, bioA, bioB, bioD, bioF1, bkdA, bkdB, carA, carB, cbs, cfp21, citE, cmaA1, cmaA2, cobB, cobQ1, cobQ2, csd, cyp124, cysE, cysH, cysK1, cysK2, cysM, cysO, cysS1, dapA, dapB, dapC, dapD, dapE, dapF, desA1, desA2, desA3, dfp, dfrA, dlaT, dxr, dxs1, dxs2, echA12, echA13, echA14, echA17, echA18, echA2, echA20, echA21, echA4, echA6, echA8, echA9, egtC, egtD, eno, entC, fabD, fabG1, fabG2, fabG4, fabH, fadA3, fadA4, fadA5, fadB, fadB2, fadB3, fadD1, fadD10, fadD11, fadD13, fadD15, fadD17, fadD19, fadD21, fadD22, fadD23, fadD24, fadD25, fadD26, fadD28, fadD29, fadD30, fadD31, fadD32, fadD34, fadD35, fadD6, fadD7, fadD8, fadD9, fadE20, fadE28, fadE29, fadE5, fadE7, fas, fba, fbiA, fbiB, fbiC, fcoT, folB, folC, folD, folK, folP1, frdD, fum, gabT, gadB, gap, garA, gatB, gatC, gcpE, gcvB, gcvH, gcvT, gdh, glcB, glmS, glnA1, glnA2, glnA3, glnA4, glnE, gltB, gltD, gltS, glyA1, glyA2, glyS, gnd1, gnd2, gpm1, guaA, hadB, hadC, hemA, hisB, hisC1, hisC2, hisD, hisE, hisF, hisG, hisH, hisI, hisS, hsaF, htdX, htdY, htdZ, icd1, icd2, icl1, ileS, ilvA, ilvB1, ilvB2, ilvC, ilvD, ilvE, ilvG, ilvN, ilvX, inhA, ispD, ispE, ispF, kasA, kasB, lat, leuA, leuB, leuC, leuD, leuS, lipA, lipB, lipV, lldD2, lpdC, ltp1, ltp4, lysA, lysS, lysX, lytB2, mapA, mapB, mas, mbtB, mbtC, mbtE, mbtF, mbtI, mbtL, mbtM, mdh, mec, metA, metB, metC, metE, metH, metS, metZ, mez, mhpE, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mmsA, mmsB, mmuM, moeB1, mshC, mtn, mutA, mutB, nadA, nadB, nadC, nrp, oxcA, panB, panC, panD, pca, pcaA, pckA, pfkA, pfkB, pgi, pgk, pheA, pheS, pheT, pknA, pknB, pknD, pknE, pknG, pknJ, pknL, pks1, pks10, pks11, pks12, pks13, pks15, pks16, pks17, pks2, pks3, pks5, pks6, pks7, pks8, pks9, plsB1, plsB2, ppdK, ppsA, ppsB, ppsC, ppsD, ppsE, priA, proA, proB, proC, proS, prpC, prpD, purF, purQ, pykA, pyrB, pyrG, rocA, sahH, serA1, serA2, serB2, serC, serS, snoP, snzP, sseB, tesB1, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpE, trpG, trpS, tyrA, tyrS, udgA, ufaA1, umaA, valS]	TRUE
GO:0022607	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular component assembly	[4]	[Group07]	42	49.411766	0.002528905362582867	0.02985739879694611	{Group07=7.009940394505109E-4}	{Group07=0.0012017040676294472}	[Rv0526, Rv0528, Rv1021, Rv2147c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3673c, accD4, aftA, aroG, ccdA, ccsA, drrB, engA, fbpB, fbpC, ftsQ, ftsZ, glfT2, kdtB, lppX, papA5, pknF, pks1, pks12, pks17, pks5, pks6, pks7, pks8, pks9, ppsB, ppsC, ppsD, ppsE, rhlE, rplV, rpsS, tesA, typA]	[Rv0526, Rv0528, Rv0811c, Rv1021, Rv1288, Rv1461, Rv1462, Rv1465, Rv2147c, Rv2204c, Rv2418c, Rv2420c, Rv2842c, Rv2877c, Rv2949c, Rv2952, Rv2953, Rv2959c, Rv3312A, Rv3673c, Rv3780, accD4, aftA, argA, argR, aroG, ccdA, ccsA, clpX, cmaA2, corA, deaD, dipZ, drrB, engA, era, fadD26, fadD28, fadD32, fbpA, fbpB, fbpC, fbpD, ftsQ, ftsZ, glfT2, glnA3, iscS, kdtB, kshA, lppX, mas, mbtC, menB, mrp, narJ, narX, papA5, pknF, pks1, pks10, pks11, pks12, pks13, pks17, pks2, pks5, pks6, pks7, pks8, pks9, ppsA, ppsB, ppsC, ppsD, ppsE, rhlE, rplT, rplV, rplW, rpsG, rpsK, rpsS, tesA, typA]	FALSE
GO:0022804	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	active transmembrane transporter activity	[4, 6]	[Group11]	43	49.42529	0.0022378198721219175	0.027301402439887393	{Group11=1.1532304552310692E-4}	{Group11=2.767753092554566E-4}	[Rv0613c, Rv1272c, Rv1273c, Rv2038c, Rv2199c, Rv2326c, atpD, bacA, chaA, cobQ1, ctaC, ctaD, ctpB, ctpD, ctpE, ctpH, cysW, dinF, glfT1, mntH, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, phoT, pitA, pitB, pstA2, pstB, pstC1, pstC2, rfbE, secD, secF, ugpC, yjcE]	[Rv0083, Rv0194, Rv0613c, Rv1272c, Rv1273c, Rv1707, Rv1739c, Rv2025c, Rv2038c, Rv2199c, Rv2326c, Rv3041c, Rv3236c, Rv3273, arsC, atpA, atpD, bacA, chaA, cobD, cobQ1, ctaC, ctaD, ctaE, ctpA, ctpB, ctpC, ctpD, ctpE, ctpF, ctpG, ctpH, ctpI, ctpJ, ctpV, cydC, cydD, cysA1, cysT, cysW, dctA, dinF, glfT1, hycE, irtA, irtB, kdpA, kdpB, kdpC, kdpF, mntH, modC, narK1, narK3, narU, nirD, nuoA, nuoB, nuoC, nuoD, nuoF, nuoG, nuoJ, nuoK, nuoL, nuoM, nuoN, phoT, pitA, pitB, pstA1, pstA2, pstB, pstC1, pstC2, qcrB, qcrC, rfbE, secA1, secA2, secD, secF, secG, sugC, tatC, ugpC, yjcE]	FALSE
GO:0032508	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	DNA duplex unwinding	[8]	[Group12]	14	82.35294	6.443201472482533E-5	0.003930352898214346	{Group12=1.0627837337152039E-4}	{Group12=3.1883512011456115E-4}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, priA, recB, recC, recD, recG, ruvA, ruvB]	[Rv1251c, Rv2559c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, priA, recB, recC, recD, recG, ruvA, ruvB, uvrD1, uvrD2]	TRUE
GO:0043436	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	oxoacid metabolic process	[4]	[Group06]	173	40.801888	0.0012521651092943357	0.020831474090987585	{Group06=0.0010276535704959154}	{Group06=0.0015414803557438732}	[Rv0161, Rv0295c, Rv0466, Rv0669c, Rv0694, Rv1059, Rv1129c, Rv1683, Rv1716, Rv1718, Rv1769, Rv1771, Rv1867, Rv1885c, Rv2294, Rv2522c, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3075c, Rv3137, Rv3329, Rv3382c, Rv3762c, accA1, accD1, accD2, aceE, ackA, acn, acpM, acpS, aldC, alr, amiB1, ansA, aroD, aroE, aroG, asd, ask, aspB, bioB, bioD, bioF1, cbs, cfp21, citE, cobB, cobQ1, cysE, cysK1, dapB, dapC, dapD, dlaT, echA21, echA4, echA6, echA8, echA9, egtD, eno, entC, fabG1, fabG4, fabH, fadA3, fadB3, fadD1, fadD10, fadD11, fadD22, fadD30, fadD31, fadD34, fadD6, fadD8, fba, fbiA, fbiB, fbiC, folC, folD, fum, gadB, gap, gcvT, gdh, glcB, glnA1, glnA4, gltS, gnd2, guaA, hadB, hadC, hemA, hisC2, htdX, htdY, htdZ, icd1, icd2, ilvA, ilvC, ilvE, ilvN, ilvX, inhA, leuC, leuD, lpdC, ltp1, lysA, mapA, mapB, mdh, metB, metE, metS, mez, nadA, nadB, nadC, nrp, oxcA, pca, pgi, pgk, pheT, pknA, pknB, pknD, pks1, pks12, pks15, pks17, pks5, pks6, pks7, pks8, pks9, plsB1, ppdK, ppk1, ppnK, ppsB, ppsC, ppsD, ppsE, priA, proA, proC, prpC, prpD, serB2, snoP, snzP, sseB, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpS, tyrS]	[PE_PGRS11, Rv0100, Rv0161, Rv0260c, Rv0295c, Rv0466, Rv0535, Rv0669c, Rv0694, Rv0769, Rv0812, Rv0818, Rv0843, Rv0859, Rv0914c, Rv0948c, Rv1005c, Rv1059, Rv1129c, Rv1188, Rv1248c, Rv1372, Rv1414, Rv1533, Rv1627c, Rv1683, Rv1716, Rv1718, Rv1769, Rv1771, Rv1856c, Rv1867, Rv1885c, Rv1894c, Rv1897c, Rv2001, Rv2141c, Rv2294, Rv2499c, Rv2522c, Rv2573, Rv2859c, Rv2949c, Rv2983, Rv3015c, Rv3075c, Rv3137, Rv3230c, Rv3329, Rv3382c, Rv3538, Rv3548c, Rv3684, Rv3762c, aao, accA1, accA3, accD1, accD2, accD3, accD6, aceAa, aceAb, aceE, ackA, acn, acpM, acpS, acs, alaS, ald, aldC, alr, amiB1, ansA, arcA, argA, argB, argC, argD, argF, argG, argH, argJ, argR, argS, aroA, aroB, aroD, aroE, aroF, aroG, aroK, asd, ask, asnB, aspB, aspS, bioA, bioB, bioD, bioF1, bkdA, bkdB, carA, carB, cbs, cfp21, citE, cmaA1, cmaA2, cobB, cobQ1, cobQ2, csd, cyp124, cysE, cysH, cysK1, cysK2, cysM, cysO, cysQ, cysS1, dapA, dapB, dapC, dapD, dapE, dapF, desA1, desA2, desA3, dfp, dfrA, dlaT, dxr, dxs1, dxs2, echA12, echA13, echA14, echA17, echA18, echA2, echA20, echA21, echA4, echA6, echA8, echA9, egtC, egtD, eno, entC, fabD, fabG1, fabG2, fabG4, fabH, fadA3, fadA4, fadA5, fadB, fadB2, fadB3, fadD1, fadD10, fadD11, fadD13, fadD15, fadD17, fadD19, fadD21, fadD22, fadD23, fadD24, fadD25, fadD26, fadD28, fadD29, fadD30, fadD31, fadD32, fadD34, fadD35, fadD6, fadD7, fadD8, fadD9, fadE20, fadE28, fadE29, fadE5, fadE7, fas, fba, fbiA, fbiB, fbiC, fcoT, folB, folC, folD, folK, folP1, frdD, fum, gabT, gadB, gap, garA, gatB, gatC, gcpE, gcvB, gcvH, gcvT, gdh, glcB, glmS, glnA1, glnA2, glnA3, glnA4, glnE, gltB, gltD, gltS, glyA1, glyA2, glyS, gnd1, gnd2, gpm1, guaA, hadB, hadC, hemA, hisB, hisC1, hisC2, hisD, hisE, hisF, hisG, hisH, hisI, hisS, hsaF, htdX, htdY, htdZ, icd1, icd2, icl1, ileS, ilvA, ilvB1, ilvB2, ilvC, ilvD, ilvE, ilvG, ilvN, ilvX, inhA, ispD, ispE, ispF, kasA, kasB, lat, leuA, leuB, leuC, leuD, leuS, lipA, lipB, lipV, lldD2, lpdC, ltp1, ltp4, lysA, lysS, lysX, lytB2, mapA, mapB, mas, mbtB, mbtC, mbtE, mbtF, mbtI, mbtL, mbtM, mdh, mec, metA, metB, metC, metE, metH, metS, metZ, mez, mhpE, mmaA1, mmaA2, mmaA3, mmaA4, mmpL3, mmsA, mmsB, mmuM, moeB1, mshC, mtn, mutA, mutB, nadA, nadB, nadC, narG, narH, narI, narJ, narK2, narU, narX, nirB, nirD, nrp, oxcA, panB, panC, panD, pca, pcaA, pckA, pfkA, pfkB, pgi, pgk, pheA, pheS, pheT, pknA, pknB, pknD, pknE, pknG, pknJ, pknL, pks1, pks10, pks11, pks12, pks13, pks15, pks16, pks17, pks2, pks3, pks5, pks6, pks7, pks8, pks9, plsB1, plsB2, ppdK, ppk1, ppnK, ppsA, ppsB, ppsC, ppsD, ppsE, priA, proA, proB, proC, proS, prpC, prpD, purF, purQ, pykA, pyrB, pyrG, rocA, sahH, serA1, serA2, serB2, serC, serS, snoP, snzP, sseB, tesB1, tesB2, thrA, thrB, thrC, thrS, tpi, trpA, trpB, trpC, trpD, trpE, trpG, trpS, tyrA, tyrS, udgA, ufaA1, umaA, valS]	FALSE
GO:0043648	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	dicarboxylic acid metabolic process	[6]	[Group09]	27	54.0	0.0030892755025869467	0.0353335885608382	{Group09=8.589453998730253E-5}	{Group09=3.435781599492101E-4}	[Rv1059, Rv1885c, Rv2522c, Rv2949c, Rv3075c, amiB1, aroD, aroE, aroG, asd, ask, citE, dapB, dapC, dapD, folC, fum, gadB, gdh, hemA, lysA, mdh, mez, nadA, nadB, nadC, oxcA]	[Rv0812, Rv0948c, Rv1059, Rv1188, Rv1248c, Rv1885c, Rv2522c, Rv2949c, Rv3075c, amiB1, aroA, aroB, aroD, aroE, aroF, aroG, aroK, asd, ask, citE, dapA, dapB, dapC, dapD, dapE, dapF, dfrA, folB, folC, folK, folP1, frdD, fum, gadB, gdh, gltB, gltD, glyA1, glyA2, hemA, lysA, mdh, mez, nadA, nadB, nadC, oxcA, pheA, pknG, rocA]	FALSE
GO:0044262	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular carbohydrate metabolic process	[3, 4]	[Group08]	46	50.54945	8.563451441406895E-4	0.016495911723973283	{Group08=1.1890849736300664E-5}	{Group08=7.134509841780399E-5}	[Rv0111, Rv0221, Rv0228, Rv0295c, Rv0895, Rv1565c, Rv2285, Rv2402, Rv2974c, Rv2983, Rv3031, Rv3032, Rv3137, Rv3807c, aftA, aftB, aftC, aftD, celA1, dprE2, fbiA, fbiB, glcB, glfT1, glfT2, glgP, glpD2, glpK, glpX, gnd2, icd1, icd2, otsA, prsA, rbsK, rmlB, rmlC, rpe, suhB, tgs3, tpi, treX, treY, treZ, ubiA, wbbL1]	[Rv0111, Rv0221, Rv0228, Rv0295c, Rv0517, Rv0895, Rv1254, Rv1425, Rv1565c, Rv1692, Rv1760, Rv2285, Rv2402, Rv2484c, Rv2974c, Rv2975c, Rv2983, Rv3031, Rv3032, Rv3087, Rv3137, Rv3371, Rv3480c, Rv3740c, Rv3789, Rv3807c, aceAa, aftA, aftB, aftC, aftD, celA1, clgR, cysQ, dprE1, dprE2, fbiA, fbiB, galK, garA, glcB, glf, glfT1, glfT2, glgA, glgB, glgC, glgE, glgP, glpD1, glpD2, glpK, glpQ1, glpX, gnd1, gnd2, hddA, icd1, icd2, icl1, impA, ino1, mak, malQ, otsA, otsB1, papA3, pckA, pfkA, pfkB, ppgK, prsA, rbsK, rfe, rmlA, rmlB, rmlC, rmlD, rpe, suhB, tgs1, tgs2, tgs3, tgs4, tpi, treS, treX, treY, treZ, ubiA, wbbL1]	FALSE
GO:0044264	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular polysaccharide metabolic process	[4, 5]	[Group08]	23	58.974358	0.0013128333447073835	0.020891174094039233	{Group08=1.1890849736300664E-5}	{Group08=7.134509841780399E-5}	[Rv0111, Rv0228, Rv1565c, Rv3031, Rv3032, Rv3807c, aftA, aftB, aftC, aftD, celA1, dprE2, glfT1, glfT2, glgP, prsA, rmlB, rmlC, treX, treY, treZ, ubiA, wbbL1]	[Rv0111, Rv0228, Rv0517, Rv1254, Rv1565c, Rv3031, Rv3032, Rv3789, Rv3807c, aftA, aftB, aftC, aftD, celA1, dprE1, dprE2, glf, glfT1, glfT2, glgA, glgB, glgC, glgE, glgP, hddA, mak, malQ, prsA, rfe, rmlA, rmlB, rmlC, rmlD, treS, treX, treY, treZ, ubiA, wbbL1]	FALSE
GO:0045333	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular respiration	[5]	[Group10]	32	61.53846	4.691368342042929E-5	0.0034340816263754236	{Group10=6.702521681686647E-7}	{Group10=8.043026018023975E-6}	[Rv0161, Rv0247c, Rv0248c, acn, ctaC, ctaD, fum, gabD1, gabD2, glcB, gltA2, icd1, icd2, lpdC, mdh, mqo, nuoB, nuoF, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, sdhA, sdhB, sdhC, sucC, sucD]	[Rv0083, Rv0161, Rv0247c, Rv0248c, Rv1248c, Rv2454c, Rv2455c, acn, bisC, citA, ctaC, ctaD, ctaE, cydA, cydB, frdA, frdB, fum, gabD1, gabD2, garA, glcB, gltA2, gltD, icd1, icd2, icl1, lpdC, mdh, mqo, narG, narH, narI, narX, ndh, nuoB, nuoF, nuoG, nuoH, nuoI, nuoK, nuoL, nuoM, nuoN, prpC, prpD, qcrB, sdhA, sdhB, sdhC, sucC, sucD]	FALSE
GO:0050145	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	nucleoside monophosphate kinase activity	[7, 8, 9, 10]	[Group01]	5	100.0	0.004755783733889396	0.045805706489566285	{Group01=0.004755783733889396}	{Group01=0.004755783733889396}	[adk, cmk, gmk, pyrH, tmk]	[adk, cmk, gmk, pyrH, tmk]	TRUE
GO:0051276	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	chromosome organization	[5]	[Group12]	18	69.23077	2.8197030498059784E-4	0.0073715094016356284	{Group12=1.0627837337152039E-4}	{Group12=3.1883512011456115E-4}	[Rv1251c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, gyrA, helZ, hupB, priA, recB, recC, recD, recG, ruvA, ruvB, topA]	[Rv1251c, Rv2559c, Rv2816c, Rv2817c, Rv3201c, Rv3202c, Rv3649, dinG, dnaB, ercc3, gyrA, gyrB, helZ, hupB, mfd, priA, recB, recC, recD, recG, ruvA, ruvB, smc, topA, uvrD1, uvrD2]	FALSE
