ID	Ontology Source	Term	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Benjamini-Hochberg	Group PValue	Group PValue Corrected with Benjamini-Hochberg	Associated Genes Found	All Associated Genes	OverViewTerm
GO:0019725	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular homeostasis	[2, 4]	[Group11]	18	33.333332	1.6969090056452753E-5	2.7514167448676967E-4	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv1465, Rv2025c, Rv3402c, bfrA, cydC, eccA3, irtA, irtB, mbtA, mbtB, mbtI, nrdH, pckA, phoY2, pks2, trxB1, whiB1, whiB2]	[Rv0560c, Rv0688, Rv0794c, Rv1324, Rv1465, Rv1875, Rv2025c, Rv3000, Rv3198A, Rv3402c, ahpC, ahpD, ahpE, bcp, bcpB, bfrA, bfrB, cydC, dlaT, dsbF, eccA3, fgd1, glbN, glbO, hupB, irtA, irtB, lpdA, lpdC, mbtA, mbtB, mbtI, mpt53, mscL, mtr, nrdH, pckA, phoY1, phoY2, pks2, sodC, sthA, tcrX, tpx, trxA, trxB1, trxC, viuB, whiB1, whiB2, whiB3, whiB4, whiB7, yjcE]	FALSE
GO:0031324	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of cellular metabolic process	[3, 4, 5]	[Group10]	15	22.727272	0.007053109961798573	0.04327178273860206	{Group10=0.0036570460979814135}	{Group10=0.00548556914697212}	[Rv0079, Rv0190, Rv0792c, Rv1766, blaI, csoR, higA, ideR, mprA, phoY2, vapB2, vapC2, whiB1, whiB2, zur]	[Rv0079, Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv1985c, Rv2011c, Rv2166c, Rv2420c, Rv2477c, Rv2989, Rv3241c, Rv3364c, Rv3642c, blaI, crp, csoR, cspA, cspB, ethR, furA, garA, higA, hrcA, hspR, ideR, lexA, mazF3, mazF7, mce2R, mce3R, mprA, nrdR, phoP, phoY1, phoY2, pknA, pknB, pknD, pknE, pknL, pstP, relG, relK, rplM, rsbW, rshA, rskA, rslA, sirR, topA, uvrA, uvrD1, vapB2, vapC11, vapC2, vapC22, vapC47, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0033214	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	siderophore-dependent iron import into cell	[5, 6, 10, 12]	[Group11]	3	100.0	0.0015609459783586365	0.016106124413064114	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[eccA3, irtA, irtB]	[eccA3, irtA, irtB]	FALSE
GO:0033554	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to stress	[3]	[Group11]	27	19.708029	0.0031882706303717778	0.026805090114607168	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv1277, Rv2558, Rv3226c, Rv3402c, alkA, clgR, clpB, cysD, dnaB, dnaE2, dnaK, eccA3, hsp, icl1, irtA, irtB, mbtA, mbtB, mbtI, ogt, pckA, pks2, ponA1, relA, sigG, trxB1, ung]	[Rv0142, Rv0560c, Rv0944, Rv1000c, Rv1156, Rv1277, Rv1286, Rv1700, Rv1870c, Rv1875, Rv2191, Rv2257c, Rv2258c, Rv2415c, Rv2464c, Rv2557, Rv2558, Rv2559c, Rv3104c, Rv3113, Rv3201c, Rv3202c, Rv3204, Rv3226c, Rv3377c, Rv3394c, Rv3395c, Rv3402c, Rv3583c, Rv3586, Rv3649, ahpE, alkA, apa, bcp, bcpB, clgR, clpB, cobB, cstA, cysD, deaD, dinG, dinP, dinX, dnaB, dnaE2, dnaK, dnaQ, dsbF, eccA3, end, fpg, glbN, glbO, gmdA, groEL1, groES, grpE, hsp, hspX, htpG, hupB, icl1, irtA, irtB, katG, kdpF, lexA, ligA, ligB, ligC, ligD, lpqG, lsr2, mbtA, mbtB, mbtI, mfd, mku, mpg, mpt53, mpt64, mshD, msrA, mutT1, mutT2, mutT3, mutY, nei, nth, ogt, pckA, pknD, pks2, polA, ponA1, ppk1, priA, pstS1, pstS3, qor, radA, recA, recB, recC, recD, recF, recG, recN, recO, recR, recX, relA, rnhB, ruvA, ruvB, ruvC, sigF, sigG, sigH, sodA, sodC, ssb, tagA, tcrX, tig, trxB1, udgB, ung, uvrA, uvrB, uvrC, uvrD1, uvrD2, viuB, xthA]	FALSE
GO:0034755	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	iron ion transmembrane transport	[6, 8, 9]	[Group11]	3	75.0	0.005704365684113626	0.039239121524054336	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv2025c, irtA, irtB]	[Rv2025c, irtA, irtB, mntH]	FALSE
GO:0042592	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	homeostatic process	[3]	[Group11]	20	32.786884	7.521904025782669E-6	1.4228935115438883E-4	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv1465, Rv2025c, Rv3402c, bfrA, ctpC, cydC, eccA3, irtA, irtB, mbtA, mbtB, mbtI, mymT, nrdH, pckA, phoY2, pks2, trxB1, whiB1, whiB2]	[Rv0560c, Rv0688, Rv0794c, Rv1324, Rv1465, Rv1619, Rv1875, Rv2025c, Rv3000, Rv3198A, Rv3402c, ahpC, ahpD, ahpE, bcp, bcpB, bfrA, bfrB, ctpA, ctpB, ctpC, ctpV, cydC, dlaT, dsbF, eccA3, fgd1, glbN, glbO, hupB, irtA, irtB, lpdA, lpdC, mbtA, mbtB, mbtI, mctB, mpt53, mscL, mtr, mymT, nrdH, pckA, phoY1, phoY2, pks2, sodC, sthA, tcrX, tpx, trxA, trxB1, trxC, viuB, whiB1, whiB2, whiB3, whiB4, whiB7, yjcE]	FALSE
GO:0043419	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	urea catabolic process	[4, 5, 6]	[Group04]	3	100.0	0.0015609459783586365	0.016106124413064114	{Group04=0.0015609459783586365}	{Group04=0.003512128451306932}	[ureA, ureB, ureC]	[ureA, ureB, ureC]	TRUE
GO:0043448	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	alkane catabolic process	[4, 5]	[Group06]	3	100.0	0.0015609459783586365	0.016106124413064114	{Group06=0.0015609459783586365}	{Group06=0.003512128451306932}	[alkB, rubA, rubB]	[alkB, rubA, rubB]	TRUE
GO:0044550	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	secondary metabolite biosynthetic process	[3]	[Group09]	12	54.545456	1.071112851197211E-6	2.70158463579741E-5	{Group09=7.802787204934184E-5}	{Group09=2.3408361614802553E-4}	[Rv2377c, ideR, mbtA, mbtB, mbtE, mbtF, mbtG, mbtI, mbtK, mbtL, mbtN, zur]	[Rv1372, Rv2377c, Rv3671c, fadD22, furA, ideR, mbtA, mbtB, mbtE, mbtF, mbtG, mbtI, mbtK, mbtL, mbtN, nrp, pks10, pks11, pks6, pks7, pptT, zur]	FALSE
GO:0045892	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of transcription, DNA-templated	[6, 7, 8, 9, 10, 11]	[Group10]	11	27.5	0.004490410016542179	0.035149071508795676	{Group10=0.0036570460979814135}	{Group10=0.00548556914697212}	[Rv0190, Rv0792c, Rv1766, blaI, csoR, higA, ideR, mprA, whiB1, whiB2, zur]	[Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv2011c, Rv2166c, Rv2989, blaI, crp, csoR, cspA, cspB, ethR, furA, higA, hrcA, hspR, ideR, lexA, mazF3, mce2R, mce3R, mprA, nrdR, phoP, relG, relK, rsbW, rshA, rskA, rslA, sirR, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0046189	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	phenol-containing compound biosynthetic process	[5]	[Group09]	8	50.0	1.689462063741489E-4	0.0023969243029332375	{Group09=7.802787204934184E-5}	{Group09=2.3408361614802553E-4}	[ideR, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, ppsA]	[Rv0948c, Rv1885c, entC, fadD22, ideR, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, ppsA, ppsB, ppsC, ppsD, pptT]	FALSE
GO:0046686	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to cadmium ion	[5]	[Group07]	3	100.0	0.0015609459783586365	0.016106124413064114	{Group07=0.0015609459783586365}	{Group07=0.003512128451306932}	[cadI, cmtR, mymT]	[cadI, cmtR, mymT]	TRUE
GO:0046688	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to copper ion	[5]	[Group08]	7	77.77778	7.857461439748912E-6	1.37203365140231E-4	{Group08=2.3833287103237417E-9}	{Group08=2.1449958392913676E-8}	[Rv0190, Rv2642, csoR, ctpG, dnaK, lpqS, mymT]	[Rv0190, Rv0430, Rv2642, csoR, ctpG, ctpV, dnaK, lpqS, mymT]	FALSE
GO:0051172	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of nitrogen compound metabolic process	[3, 4, 5]	[Group10]	14	24.137932	0.0051957217786298615	0.03685715136715558	{Group10=0.0036570460979814135}	{Group10=0.00548556914697212}	[Rv0079, Rv0190, Rv0792c, Rv1766, blaI, csoR, higA, ideR, mprA, vapB2, vapC2, whiB1, whiB2, zur]	[Rv0079, Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv2011c, Rv2166c, Rv2420c, Rv2477c, Rv2989, Rv3241c, Rv3364c, Rv3642c, blaI, crp, csoR, cspA, cspB, ethR, furA, garA, higA, hrcA, hspR, ideR, lexA, mazF3, mazF7, mce2R, mce3R, mprA, nrdR, phoP, pstP, relG, relK, rplM, rsbW, rshA, rskA, rslA, sirR, topA, uvrA, uvrD1, vapB2, vapC11, vapC2, vapC22, vapC47, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0051253	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	negative regulation of RNA metabolic process	[4, 5, 6, 7, 8]	[Group10]	12	28.571428	0.0021219829007415487	0.019267604738733263	{Group10=0.0036570460979814135}	{Group10=0.00548556914697212}	[Rv0190, Rv0792c, Rv1766, blaI, csoR, higA, ideR, mprA, vapB2, whiB1, whiB2, zur]	[Rv0190, Rv0792c, Rv1353c, Rv1719, Rv1766, Rv1773c, Rv2011c, Rv2166c, Rv2989, blaI, crp, csoR, cspA, cspB, ethR, furA, higA, hrcA, hspR, ideR, lexA, mazF3, mce2R, mce3R, mprA, nrdR, phoP, relG, relK, rsbW, rshA, rskA, rslA, sirR, topA, vapB2, whiB1, whiB2, whiB3, whiB4, whiB7, zur]	FALSE
GO:0055076	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	transition metal ion homeostasis	[8]	[Group11]	14	56.0	8.16236611367856E-8	4.6321427695125825E-6	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv1465, Rv2025c, Rv3402c, bfrA, ctpC, eccA3, irtA, irtB, mbtA, mbtB, mbtI, mymT, pckA, pks2]	[Rv0560c, Rv1465, Rv1875, Rv2025c, Rv3000, Rv3402c, bfrA, bfrB, ctpA, ctpB, ctpC, ctpV, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, mctB, mymT, pckA, pks2, tcrX, viuB]	FALSE
GO:0075139	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to host iron concentration	[4, 5, 6]	[Group11]	4	100.0	1.798060764426121E-4	0.0022675544084707192	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[PPE37, hisE, irtA, irtB]	[PPE37, hisE, irtA, irtB]	FALSE
GO:0098771	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	inorganic ion homeostasis	[6]	[Group11]	15	53.57143	6.094193157004835E-8	4.6112728221336585E-6	{Group11=1.082321442897539E-5}	{Group11=4.870446493038925E-5}	[Rv1465, Rv2025c, Rv3402c, bfrA, ctpC, eccA3, irtA, irtB, mbtA, mbtB, mbtI, mymT, pckA, phoY2, pks2]	[Rv0560c, Rv1465, Rv1875, Rv2025c, Rv3000, Rv3402c, bfrA, bfrB, ctpA, ctpB, ctpC, ctpV, eccA3, hupB, irtA, irtB, mbtA, mbtB, mbtI, mctB, mymT, pckA, phoY1, phoY2, pks2, tcrX, viuB, yjcE]	FALSE
GO:1901615	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organic hydroxy compound metabolic process	[3]	[Group09]	25	22.123894	8.167728374658252E-4	0.008828925433559159	{Group09=7.802787204934184E-5}	{Group09=2.3408361614802553E-4}	[Rv1760, Rv3740c, aroE, cyp123, cyp142, cyp51, erg3, fadA5, fadD19, fadD26, glpQ1, hsaB, hsaC, icl1, ideR, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, pckA, ppsA, serC, thiC]	[Rv0161, Rv0221, Rv0669c, Rv0694, Rv0895, Rv0948c, Rv1086, Rv1129c, Rv1159A, Rv1425, Rv1692, Rv1760, Rv1885c, Rv2216, Rv2285, Rv2361c, Rv2484c, Rv2974c, Rv2975c, Rv3087, Rv3137, Rv3371, Rv3480c, Rv3541c, Rv3542c, Rv3551, Rv3552, Rv3553, Rv3559c, Rv3740c, aceAa, aroE, aroK, choD, cyp123, cyp124, cyp125, cyp126, cyp128, cyp130, cyp136, cyp142, cyp143, cyp51, cysQ, dxs1, dxs2, echA20, entC, erg3, fadA5, fadA6, fadD19, fadD22, fadD26, fadD29, fadD3, fadE26, fadE27, fadE28, fadE29, fadE30, fadE33, fadE34, folE, glpD1, glpD2, glpK, glpQ1, glpX, hsaA, hsaB, hsaC, icd1, icd2, icl1, ideR, impA, ino1, kshA, kshB, kstD, lldD2, ltp2, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, moaB1, pckA, pdxH, ppsA, ppsB, ppsC, ppsD, pptT, prpD, serC, snoP, snzP, suhB, tgs1, tgs2, tgs3, tgs4, thiC, thiD, thiE, thiG, thiL, tpi]	FALSE
GO:1901617	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	organic hydroxy compound biosynthetic process	[4]	[Group09]	14	34.146343	1.1333866592904463E-4	0.0017151918110595423	{Group09=7.802787204934184E-5}	{Group09=2.3408361614802553E-4}	[cyp51, erg3, fadD26, ideR, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, pckA, ppsA, serC, thiC]	[Rv0669c, Rv0948c, Rv1086, Rv1159A, Rv1885c, Rv2361c, cyp51, dxs1, dxs2, entC, erg3, fadD22, fadD26, fadD29, folE, ideR, impA, ino1, mbtB, mbtG, mbtI, mbtK, mbtL, mbtN, moaB1, pckA, pdxH, ppsA, ppsB, ppsC, ppsD, pptT, serC, snoP, snzP, suhB, thiC, thiD, thiE, thiG, thiL]	FALSE
GO:1901700	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	response to oxygen-containing compound	[3]	[Group08]	13	30.232557	7.721972077263219E-4	0.008764438307693754	{Group08=2.3833287103237417E-9}	{Group08=2.1449958392913676E-8}	[Rv1760, Rv2779c, Rv3740c, adhB, dnaK, hsaC, hsp, mpa, pckA, sigE, sigG, trxB1, whiB1]	[Rv0221, Rv0560c, Rv0895, Rv1125, Rv1425, Rv1760, Rv2285, Rv2484c, Rv2779c, Rv3087, Rv3371, Rv3480c, Rv3740c, adhB, adhD, dnaK, hsaC, hsp, htpG, katG, kshA, lsr2, mpa, mshD, narG, narH, pafA, pckA, sigA, sigC, sigE, sigG, sigJ, sigM, sodA, sodC, tgs1, tgs2, tgs3, tgs4, trxB1, whiB1, whiB7]	FALSE
GO:1901701	GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_14.03.2022_00h00	cellular response to oxygen-containing compound	[4]	[Group08]	6	40.0	0.004720453221023726	0.034565899392657605	{Group08=2.3833287103237417E-9}	{Group08=2.1449958392913676E-8}	[adhB, dnaK, hsp, mpa, pckA, trxB1]	[adhB, adhD, dnaK, hsp, htpG, katG, mpa, mshD, narG, narH, pafA, pckA, sodA, sodC, trxB1]	FALSE
